Standard Name|Country|Message Format|Message Format Description|Standard Field Name|Standard Field Description|Standard Field Data Type|Standard Field Allowed Values|Standard Field Path|Bronze Table|Bronze Column|Silver Table|Silver Column|Silver Data Type|Gold Table|Gold Column|Gold Data Type|Gold Purpose Code
NPP|Australia|APAC_Regional|New Payments Platform|processed_to_gold_at|Gold promotion timestamp (System)|timestamp without time zone||processed_to_gold_at|(system)|(system)|silver.stg_npp|processed_to_gold_at|timestamp without time zone||||SYSTEM_METADATA
NPP|Australia|APAC_Regional|New Payments Platform|processing_status|Processing status flag (System)|character varying(20)||processing_status|(system)|(system)|silver.stg_npp|processing_status|character varying(20)||||SYSTEM_METADATA
NPP|Australia|APAC_Regional|New Payments Platform|raw_id|Raw Id field (Required)|VARCHAR(35)||_RAW_ID|bronze.raw_payment_messages|raw_content|silver.stg_npp|raw_id|character varying(36)|gold.cdm_payment_extension_npp|raw_id|character varying(36)|FORMAT_EXTENSION
NPP|Australia|APAC_Regional|New Payments Platform|remittance_info|Remittance Info field|VARCHAR(255)||remittanceInfo|bronze.raw_payment_messages|raw_content|silver.stg_npp|remittance_info|text|gold.cdm_payment_instruction|remittance_info||PAYMENT_REFERENCE
NPP|Australia|APAC_Regional|New Payments Platform|stg_id|Stg Id field (Required)|VARCHAR(35)||_GENERATED_UUID|bronze.raw_payment_messages|raw_content|silver.stg_npp|stg_id|character varying(36)||||
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|_batch_id| Batch Id field (Required)|VARCHAR(35)||_BATCH_ID|bronze.raw_payment_messages|raw_content|silver.stg_paynow|_batch_id|character varying(36)||||
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|_processed_at|Pipeline processing timestamp (System)|timestamp without time zone||_processed_at|(system)|(system)|silver.stg_paynow|_processed_at|timestamp without time zone||||SYSTEM_METADATA
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|amount|Amount field|DECIMAL||amount|bronze.raw_payment_messages|raw_content|silver.stg_paynow|amount|numeric|gold.cdm_payment_instruction|amount||PAYMENT_AMOUNT
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|creation_date_time|Creation Date Time field|TIMESTAMP||creationDateTime|bronze.raw_payment_messages|raw_content|silver.stg_paynow|creation_date_time|timestamp without time zone|gold.cdm_payment_instruction|creation_datetime|timestamp without time zone|CREATION_TIMESTAMP
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|currency|Currency field|VARCHAR(3)||currency|bronze.raw_payment_messages|raw_content|silver.stg_paynow|currency|character varying(3)|gold.cdm_payment_instruction|currency||PAYMENT_CURRENCY
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|end_to_end_id|End To End Id field|VARCHAR(35)||endToEndId|bronze.raw_payment_messages|raw_content|silver.stg_paynow|end_to_end_id|character varying(50)|gold.cdm_payment_instruction|end_to_end_id|character varying(35)|END_TO_END_TRACKING
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|message_id|Message Id field|string||messageId|bronze.raw_payment_messages|raw_content|silver.stg_paynow|message_id|character varying(255)|gold.cdm_payment_instruction|message_id|character varying(50)|MESSAGE_IDENTIFIER
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|message_type|Message Type field|VARCHAR(255)||messageType|bronze.raw_payment_messages|raw_content|silver.stg_paynow|message_type|character varying(20)|gold.cdm_payment_extension_paynow|message_type|character varying(20)|FORMAT_EXTENSION
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|payee_account|Payee Account field|INTEGER||payeeAccount|bronze.raw_payment_messages|raw_content|silver.stg_paynow|payee_account|character varying(50)|gold.cdm_account|account_number|character varying(50)|ACCOUNT_IDENTIFIER
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|payee_bank_code|Payee Bank Code field|VARCHAR(35)||payeeBankCode|bronze.raw_payment_messages|raw_content|silver.stg_paynow|payee_bank_code|character varying(20)|gold.cdm_payment_extension_paynow|payee_bank_code||FORMAT_EXTENSION
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|payee_name|Payee Name field|VARCHAR(140)||payeeName|bronze.raw_payment_messages|raw_content|silver.stg_paynow|payee_name|character varying(140)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|payee_proxy_type|Payee Proxy Type field|VARCHAR(255)||payeeProxyType|bronze.raw_payment_messages|raw_content|silver.stg_paynow|payee_proxy_type|character varying(20)|gold.cdm_payment_extension_paynow|payee_proxy_type||FORMAT_EXTENSION
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|payee_proxy_value|Payee Proxy Value field|VARCHAR(255)||payeeProxyValue|bronze.raw_payment_messages|raw_content|silver.stg_paynow|payee_proxy_value|character varying(100)|gold.cdm_payment_extension_paynow|payee_proxy_value||FORMAT_EXTENSION
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|payer_account|Payer Account field|INTEGER||payerAccount|bronze.raw_payment_messages|raw_content|silver.stg_paynow|payer_account|character varying(50)|gold.cdm_account|account_number|character varying(50)|ACCOUNT_IDENTIFIER
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|payer_bank_code|Payer Bank Code field|VARCHAR(35)||payerBankCode|bronze.raw_payment_messages|raw_content|silver.stg_paynow|payer_bank_code|character varying(20)|gold.cdm_payment_extension_paynow|payer_bank_code||FORMAT_EXTENSION
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|payer_name|Payer Name field|VARCHAR(140)||payerName|bronze.raw_payment_messages|raw_content|silver.stg_paynow|payer_name|character varying(140)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|payer_proxy_type|Payer Proxy Type field|VARCHAR(255)||payerProxyType|bronze.raw_payment_messages|raw_content|silver.stg_paynow|payer_proxy_type|character varying(20)|gold.cdm_payment_extension_paynow|payer_proxy_type||FORMAT_EXTENSION
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|payer_proxy_value|Payer Proxy Value field|VARCHAR(255)||payerProxyValue|bronze.raw_payment_messages|raw_content|silver.stg_paynow|payer_proxy_value|character varying(100)|gold.cdm_payment_extension_paynow|payer_proxy_value||FORMAT_EXTENSION
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|processed_to_gold_at|Gold promotion timestamp (System)|timestamp without time zone||processed_to_gold_at|(system)|(system)|silver.stg_paynow|processed_to_gold_at|timestamp without time zone||||SYSTEM_METADATA
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|processing_status|Processing status flag (System)|character varying(20)||processing_status|(system)|(system)|silver.stg_paynow|processing_status|character varying(20)||||SYSTEM_METADATA
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|raw_id|Raw Id field (Required)|VARCHAR(35)||_RAW_ID|bronze.raw_payment_messages|raw_content|silver.stg_paynow|raw_id|character varying(36)|gold.cdm_payment_extension_paynow|raw_id|character varying(36)|FORMAT_EXTENSION
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|receiver_bank_code|Receiver Bank Code field|string||receiverBankCode|bronze.raw_payment_messages|raw_content|silver.stg_paynow|receiver_bank_code|character varying(255)|gold.cdm_payment_extension_paynow|receiver_bank_code||FORMAT_EXTENSION
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|receiver_name|Receiver Name field|string||receiverName|bronze.raw_payment_messages|raw_content|silver.stg_paynow|receiver_name|character varying(255)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|receiver_proxy|Receiver Proxy field|string||receiverProxy|bronze.raw_payment_messages|raw_content|silver.stg_paynow|receiver_proxy|character varying(255)|gold.cdm_payment_extension_paynow|receiver_proxy||FORMAT_EXTENSION
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|remittance_info|Remittance Info field|VARCHAR(255)||remittanceInfo|bronze.raw_payment_messages|raw_content|silver.stg_paynow|remittance_info|text|gold.cdm_payment_instruction|remittance_info||PAYMENT_REFERENCE
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|sender_bank_code|Sender Bank Code field|string||senderBankCode|bronze.raw_payment_messages|raw_content|silver.stg_paynow|sender_bank_code|character varying(255)|gold.cdm_payment_extension_paynow|sender_bank_code||FORMAT_EXTENSION
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|sender_name|Sender Name field|string||senderName|bronze.raw_payment_messages|raw_content|silver.stg_paynow|sender_name|character varying(255)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|sender_proxy|Sender Proxy field|string||senderProxy|bronze.raw_payment_messages|raw_content|silver.stg_paynow|sender_proxy|character varying(255)|gold.cdm_payment_extension_paynow|sender_proxy||FORMAT_EXTENSION
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|stg_id|Stg Id field (Required)|VARCHAR(35)||_GENERATED_UUID|bronze.raw_payment_messages|raw_content|silver.stg_paynow|stg_id|character varying(36)||||
PAYNOW|Singapore|APAC_Regional|Singapore PayNow|transaction_id|Transaction Id field|VARCHAR(35)||transactionId|bronze.raw_payment_messages|raw_content|silver.stg_paynow|transaction_id|character varying(50)|gold.cdm_payment_extension_paynow|transaction_id|character varying(50)|FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|_batch_id| Batch Id field (Required)|VARCHAR(35)||_BATCH_ID|bronze.raw_payment_messages|raw_content|silver.stg_pix|_batch_id|character varying(36)||||
PIX|Brazil|LATAM|Brazilian Instant Payment System|_processed_at|Pipeline processing timestamp (System)|timestamp without time zone||_processed_at|(system)|(system)|silver.stg_pix|_processed_at|timestamp without time zone||||SYSTEM_METADATA
PIX|Brazil|LATAM|Brazilian Instant Payment System|amount|Amount field|DECIMAL||amount|bronze.raw_payment_messages|raw_content|silver.stg_pix|amount|numeric|gold.cdm_payment_instruction|amount||PAYMENT_AMOUNT
PIX|Brazil|LATAM|Brazilian Instant Payment System|creation_date_time|Creation Date Time field|TIMESTAMP||creationDateTime|bronze.raw_payment_messages|raw_content|silver.stg_pix|creation_date_time|timestamp without time zone|gold.cdm_payment_instruction|creation_datetime|timestamp without time zone|CREATION_TIMESTAMP
PIX|Brazil|LATAM|Brazilian Instant Payment System|currency|Currency field|VARCHAR(3)||currency|bronze.raw_payment_messages|raw_content|silver.stg_pix|currency|character varying(3)|gold.cdm_payment_instruction|currency||PAYMENT_CURRENCY
PIX|Brazil|LATAM|Brazilian Instant Payment System|end_to_end_id|End To End Id field|VARCHAR(35)||endToEndId|bronze.raw_payment_messages|raw_content|silver.stg_pix|end_to_end_id|character varying(50)|gold.cdm_payment_instruction|end_to_end_id|character varying(35)|END_TO_END_TRACKING
PIX|Brazil|LATAM|Brazilian Instant Payment System|fraud_score|Fraud Score field|integer||(derived from raw)|bronze.raw_payment_messages|raw_content|silver.stg_pix|fraud_score|integer|gold.cdm_payment_extension_pix|fraud_score|integer|FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|initiation_type|Initiation Type field|VARCHAR(255)||initiationType|bronze.raw_payment_messages|raw_content|silver.stg_pix|initiation_type|character varying(20)|gold.cdm_payment_extension_pix|initiation_type|character varying(20)|FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|local_instrument|Local Instrument field|VARCHAR(255)||localInstrument|bronze.raw_payment_messages|raw_content|silver.stg_pix|local_instrument|character varying(20)|gold.cdm_payment_extension_pix|local_instrument|character varying(20)|FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|message_id|Message Id field|string||messageId|bronze.raw_payment_messages|raw_content|silver.stg_pix|message_id|character varying(255)|gold.cdm_payment_instruction|message_id|character varying(50)|MESSAGE_IDENTIFIER
PIX|Brazil|LATAM|Brazilian Instant Payment System|message_type|Message Type field|VARCHAR(255)||messageType|bronze.raw_payment_messages|raw_content|silver.stg_pix|message_type|character varying(20)|gold.cdm_payment_extension_pix|message_type|character varying(20)|FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payee_account|Payee Account field|INTEGER||payeeAccount|bronze.raw_payment_messages|raw_content|silver.stg_pix|payee_account|character varying(30)|gold.cdm_account|account_number|character varying(50)|ACCOUNT_IDENTIFIER
PIX|Brazil|LATAM|Brazilian Instant Payment System|payee_account_account_number|Payee Account Account Number field|string||payeeAccount.accountNumber|bronze.raw_payment_messages|raw_content|silver.stg_pix|payee_account_account_number|character varying(255)|gold.cdm_payment_extension_pix|payee_account_account_number||FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payee_account_bank_code|Payee Account Bank Code field|string||payeeAccount.bankCode|bronze.raw_payment_messages|raw_content|silver.stg_pix|payee_account_bank_code|character varying(255)|gold.cdm_payment_extension_pix|payee_account_bank_code||FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payee_account_branch|Payee Account Branch field|string||payeeAccount.branch|bronze.raw_payment_messages|raw_content|silver.stg_pix|payee_account_branch|character varying(255)|gold.cdm_payment_extension_pix|payee_account_branch||FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payee_account_type|Payee Account Type field|INTEGER||payeeAccountType|bronze.raw_payment_messages|raw_content|silver.stg_pix|payee_account_type|character varying(10)|gold.cdm_payment_extension_pix|payee_account_type||FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payee_branch|Payee Branch field|VARCHAR(255)||payeeBranch|bronze.raw_payment_messages|raw_content|silver.stg_pix|payee_branch|character varying(10)|gold.cdm_payment_extension_pix|payee_branch||FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payee_cpf_cnpj|Payee Cpf Cnpj field|VARCHAR(255)||payeeCpfCnpj|bronze.raw_payment_messages|raw_content|silver.stg_pix|payee_cpf_cnpj|character varying(20)|gold.cdm_payment_extension_pix|payee_cpf_cnpj||FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payee_ispb|Payee Ispb field|VARCHAR(255)||payeeIspb|bronze.raw_payment_messages|raw_content|silver.stg_pix|payee_ispb|character varying(10)|gold.cdm_payment_extension_pix|payee_ispb||FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payee_name|Payee Name field|VARCHAR(140)||payeeName|bronze.raw_payment_messages|raw_content|silver.stg_pix|payee_name|character varying(140)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payee_pix_key|Payee Pix Key field|VARCHAR(255)||payeePixKey|bronze.raw_payment_messages|raw_content|silver.stg_pix|payee_pix_key|character varying(100)|gold.cdm_payment_extension_pix|payee_pix_key||FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payee_pix_key_type|Payee Pix Key Type field|VARCHAR(255)||payeePixKeyType|bronze.raw_payment_messages|raw_content|silver.stg_pix|payee_pix_key_type|character varying(20)|gold.cdm_payment_extension_pix|payee_pix_key_type||FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payer_account|Payer Account field|INTEGER||payerAccount|bronze.raw_payment_messages|raw_content|silver.stg_pix|payer_account|character varying(30)|gold.cdm_account|account_number|character varying(50)|ACCOUNT_IDENTIFIER
PIX|Brazil|LATAM|Brazilian Instant Payment System|payer_account_account_number|Payer Account Account Number field|string||payerAccount.accountNumber|bronze.raw_payment_messages|raw_content|silver.stg_pix|payer_account_account_number|character varying(255)|gold.cdm_payment_extension_pix|payer_account_account_number||FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payer_account_bank_code|Payer Account Bank Code field|string||payerAccount.bankCode|bronze.raw_payment_messages|raw_content|silver.stg_pix|payer_account_bank_code|character varying(255)|gold.cdm_payment_extension_pix|payer_account_bank_code||FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payer_account_branch|Payer Account Branch field|string||payerAccount.branch|bronze.raw_payment_messages|raw_content|silver.stg_pix|payer_account_branch|character varying(255)|gold.cdm_payment_extension_pix|payer_account_branch||FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payer_account_type|Payer Account Type field|INTEGER||payerAccountType|bronze.raw_payment_messages|raw_content|silver.stg_pix|payer_account_type|character varying(10)|gold.cdm_payment_extension_pix|payer_account_type||FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payer_branch|Payer Branch field|VARCHAR(255)||payerBranch|bronze.raw_payment_messages|raw_content|silver.stg_pix|payer_branch|character varying(10)|gold.cdm_payment_extension_pix|payer_branch||FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payer_cpf_cnpj|Payer Cpf Cnpj field|VARCHAR(255)||payerCpfCnpj|bronze.raw_payment_messages|raw_content|silver.stg_pix|payer_cpf_cnpj|character varying(20)|gold.cdm_payment_extension_pix|payer_cpf_cnpj||FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payer_ispb|Payer Ispb field|VARCHAR(255)||payerIspb|bronze.raw_payment_messages|raw_content|silver.stg_pix|payer_ispb|character varying(10)|gold.cdm_payment_extension_pix|payer_ispb||FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payer_name|Payer Name field|VARCHAR(140)||payerName|bronze.raw_payment_messages|raw_content|silver.stg_pix|payer_name|character varying(140)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payer_pix_key|Payer Pix Key field|VARCHAR(255)||payerPixKey|bronze.raw_payment_messages|raw_content|silver.stg_pix|payer_pix_key|character varying(100)|gold.cdm_payment_extension_pix|payer_pix_key||FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payer_pix_key_type|Payer Pix Key Type field|VARCHAR(255)||payerPixKeyType|bronze.raw_payment_messages|raw_content|silver.stg_pix|payer_pix_key_type|character varying(20)|gold.cdm_payment_extension_pix|payer_pix_key_type||FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|payment_type|Payment Type field|VARCHAR(255)||paymentType|bronze.raw_payment_messages|raw_content|silver.stg_pix|payment_type|character varying(20)|gold.cdm_payment_extension_pix|payment_type|character varying(20)|FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|processed_to_gold_at|Gold promotion timestamp (System)|timestamp without time zone||processed_to_gold_at|(system)|(system)|silver.stg_pix|processed_to_gold_at|timestamp without time zone||||SYSTEM_METADATA
PIX|Brazil|LATAM|Brazilian Instant Payment System|processing_status|Processing status flag (System)|character varying(20)||processing_status|(system)|(system)|silver.stg_pix|processing_status|character varying(20)||||SYSTEM_METADATA
PIX|Brazil|LATAM|Brazilian Instant Payment System|qr_code_type|Qr Code Type field|VARCHAR(35)||qrCodeType|bronze.raw_payment_messages|raw_content|silver.stg_pix|qr_code_type|character varying(20)|gold.cdm_payment_extension_pix|qr_code_type|character varying(20)|FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|raw_id|Raw Id field (Required)|VARCHAR(35)||_RAW_ID|bronze.raw_payment_messages|raw_content|silver.stg_pix|raw_id|character varying(36)|gold.cdm_payment_extension_pix|raw_id|character varying(36)|FORMAT_EXTENSION
PIX|Brazil|LATAM|Brazilian Instant Payment System|remittance_info|Remittance Info field|VARCHAR(255)||remittanceInfo|bronze.raw_payment_messages|raw_content|silver.stg_pix|remittance_info|text|gold.cdm_payment_instruction|remittance_info||PAYMENT_REFERENCE
PIX|Brazil|LATAM|Brazilian Instant Payment System|stg_id|Stg Id field (Required)|VARCHAR(35)||_GENERATED_UUID|bronze.raw_payment_messages|raw_content|silver.stg_pix|stg_id|character varying(36)||||
PIX|Brazil|LATAM|Brazilian Instant Payment System|transaction_id|Transaction Id field|string||transactionId|bronze.raw_payment_messages|raw_content|silver.stg_pix|transaction_id|character varying(255)|gold.cdm_payment_extension_pix|transaction_id|character varying(255)|FORMAT_EXTENSION
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|_batch_id| Batch Id field (Required)|VARCHAR(35)||_BATCH_ID|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|_batch_id|character varying(36)||||
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|_processed_at|Pipeline processing timestamp (System)|timestamp without time zone||_processed_at|(system)|(system)|silver.stg_promptpay|_processed_at|timestamp without time zone||||SYSTEM_METADATA
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|amount|Amount field|DECIMAL||amount|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|amount|numeric|gold.cdm_payment_instruction|amount||PAYMENT_AMOUNT
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|creation_date_time|Creation Date Time field|TIMESTAMP||creationDateTime|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|creation_date_time|timestamp without time zone|gold.cdm_payment_instruction|creation_datetime|timestamp without time zone|CREATION_TIMESTAMP
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|currency|Currency field|VARCHAR(3)||currency|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|currency|character varying(3)|gold.cdm_payment_instruction|currency||PAYMENT_CURRENCY
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|end_to_end_id|End To End Id field|VARCHAR(35)||endToEndId|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|end_to_end_id|character varying(50)|gold.cdm_payment_instruction|end_to_end_id|character varying(35)|END_TO_END_TRACKING
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|message_id|Message Id field|string||messageId|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|message_id|character varying(255)|gold.cdm_payment_instruction|message_id|character varying(50)|MESSAGE_IDENTIFIER
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|message_type|Message Type field|VARCHAR(255)||messageType|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|message_type|character varying(20)|gold.cdm_payment_extension_promptpay|message_type|character varying(20)|FORMAT_EXTENSION
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|payee_account|Payee Account field|INTEGER||payeeAccount|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|payee_account|character varying(50)|gold.cdm_account|account_number|character varying(50)|ACCOUNT_IDENTIFIER
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|payee_bank_code|Payee Bank Code field|VARCHAR(35)||payeeBankCode|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|payee_bank_code|character varying(20)|gold.cdm_payment_extension_promptpay|payee_bank_code||FORMAT_EXTENSION
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|payee_name|Payee Name field|VARCHAR(140)||payeeName|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|payee_name|character varying(140)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|payee_proxy_type|Payee Proxy Type field|VARCHAR(255)||payeeProxyType|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|payee_proxy_type|character varying(20)|gold.cdm_payment_extension_promptpay|payee_proxy_type||FORMAT_EXTENSION
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|payee_proxy_value|Payee Proxy Value field|VARCHAR(255)||payeeProxyValue|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|payee_proxy_value|character varying(100)|gold.cdm_payment_extension_promptpay|payee_proxy_value||FORMAT_EXTENSION
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|payer_account|Payer Account field|INTEGER||payerAccount|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|payer_account|character varying(50)|gold.cdm_account|account_number|character varying(50)|ACCOUNT_IDENTIFIER
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|payer_bank_code|Payer Bank Code field|VARCHAR(35)||payerBankCode|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|payer_bank_code|character varying(20)|gold.cdm_payment_extension_promptpay|payer_bank_code||FORMAT_EXTENSION
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|payer_name|Payer Name field|VARCHAR(140)||payerName|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|payer_name|character varying(140)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|payer_proxy_type|Payer Proxy Type field|VARCHAR(255)||payerProxyType|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|payer_proxy_type|character varying(20)|gold.cdm_payment_extension_promptpay|payer_proxy_type||FORMAT_EXTENSION
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|payer_proxy_value|Payer Proxy Value field|VARCHAR(255)||payerProxyValue|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|payer_proxy_value|character varying(100)|gold.cdm_payment_extension_promptpay|payer_proxy_value||FORMAT_EXTENSION
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|processed_to_gold_at|Gold promotion timestamp (System)|timestamp without time zone||processed_to_gold_at|(system)|(system)|silver.stg_promptpay|processed_to_gold_at|timestamp without time zone||||SYSTEM_METADATA
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|processing_status|Processing status flag (System)|character varying(20)||processing_status|(system)|(system)|silver.stg_promptpay|processing_status|character varying(20)||||SYSTEM_METADATA
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|qr_code_data|Qr Code Data field|VARCHAR(35)||qrCodeData|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|qr_code_data|text|gold.cdm_payment_extension_promptpay|qr_code_data|text|FORMAT_EXTENSION
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|raw_id|Raw Id field (Required)|VARCHAR(35)||_RAW_ID|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|raw_id|character varying(36)|gold.cdm_payment_extension_promptpay|raw_id|character varying(36)|FORMAT_EXTENSION
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|receiver_bank_code|Receiver Bank Code field|string||receiverBankCode|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|receiver_bank_code|character varying(255)|gold.cdm_payment_extension_promptpay|receiver_bank_code||FORMAT_EXTENSION
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|receiver_name|Receiver Name field|string||receiverName|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|receiver_name|character varying(255)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|receiver_proxy|Receiver Proxy field|string||receiverProxy|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|receiver_proxy|character varying(255)|gold.cdm_payment_extension_promptpay|receiver_proxy||FORMAT_EXTENSION
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|remittance_info|Remittance Info field|VARCHAR(255)||remittanceInfo|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|remittance_info|text|gold.cdm_payment_instruction|remittance_info||PAYMENT_REFERENCE
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|sender_bank_code|Sender Bank Code field|string||senderBankCode|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|sender_bank_code|character varying(255)|gold.cdm_payment_extension_promptpay|sender_bank_code||FORMAT_EXTENSION
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|sender_name|Sender Name field|string||senderName|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|sender_name|character varying(255)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
